[0.0, 0.09421348571777344]
[-0.06689243316649396, 0.09686470031738281]
[-0.07638034820556072, 0.10491371154785156]
[-0.08585033416748189, 0.09996414184570312]
[-0.07613372802734375, 0.09280204772949219]
[-0.07620325088500834, 0.10053634643554688]
[-0.08581848144530824, 0.10302543640136719]
[-0.08584127426147603, 0.09568214416503906]
[-0.09540338516234925, 0.10033607482910156]
[-0.08577775955199485, 0.10784149169921875]
[-0.07607545852660991, 0.1003265380859375]
[-0.07626628875731711, 0.09744644165039062]
[-0.0762127876281653, 0.10546684265136719]
[-0.07613248825072816, 0.100250244140625]
[-0.06648168563842205, 0.09305953979492188]
[-0.07594718933105327, 0.10073661804199219]
[-0.056896209716796875, 0.1029205322265625]
[-0.06650228500366495, 0.09568214416503906]
[-0.06633262634276349, 0.10046005249023438]
[-0.06639003753661399, 0.10770797729492188]
[-0.06642751693725302, 0.10016441345214844]
[-0.05690603256224591, 0.09762763977050781]
[-0.056891250610341615, 0.10558128356933594]
[-0.05682697296142436, 0.10033607482910156]
[-0.04726953506470011, 0.09320259094238281]
[-0.05687551498412802, 0.10085105895996094]
[-0.0569273948669462, 0.10288238525390625]
[-0.056955718994139204, 0.09541511535644531]
[-0.04753046035766317, 0.10006904602050781]
[-0.0572124481201115, 0.10716438293457031]
[-0.06673784255980308, 0.09944915771484375]
[-0.047616291046139736, 0.09723663330078125]
[-0.06664648056030131, 0.1056671142578125]
[-0.05717487335204652, 0.10004997253417969]
[-0.07631521224975302, 0.0930023193359375]
[-0.0763060569763212, 0.10074615478515625]
[-0.08597011566161683, 0.10260581970214844]
[-0.08597011566161683, 0.09512901306152344]
[-0.08599691390991637, 0.10020256042480469]
[-0.09555912017822266, 0.10738372802734375]
[-0.10513811111449911, 0.09964942932128906]
[-0.09554843902587606, 0.09752273559570312]
[-0.09562835693358807, 0.10579109191894531]
[-0.10502004623412375, 0.10013580322265625]
[-0.1050787925720087, 0.09312629699707031]
[-0.09546270370483256, 0.10072708129882812]
[-0.0955904960632239, 0.10243415832519531]
[-0.09551591873167808, 0.09510040283203125]
[-0.09560098648070436, 0.10080337524414062]
[-0.09561176300047691, 0.10782241821289062]
[-0.1051635742187429, 0.10046958923339844]
[-0.10518741607665305, 0.09848594665527344]
[-0.09577903747558025, 0.10686874389648438]
[-0.1052277565002413, 0.10075569152832031]
[-0.10529203414916566, 0.09386062622070312]
[-0.10536222457885458, 0.1015472412109375]
[-0.11494503021240376, 0.10293006896972656]
[-0.11495780944823508, 0.09512901306152344]
[-0.10531463623046022, 0.10134696960449219]
[-0.11489353179931072, 0.10812759399414062]
[-0.11484041213989116, 0.10054588317871094]
[-0.11484994888305522, 0.09877204895019531]
[-0.12451591491699077, 0.10718345642089844]
[-0.10534076690673544, 0.100860595703125]
[-0.10520381927489808, 0.09410858154296875]
