[15.249245452880857, 3.519277572631836]
[15.363709545135507, 3.5219860076904297]
[15.477938079833983, 3.5274124145507812]
[15.5733910560608, 3.5280323028564453]
[15.678379535675049, 3.528881072998047]
[15.773478031158447, 3.531808853149414]
[15.888039016723631, 3.534402847290039]
[15.983377456665046, 3.534107208251953]
[16.088155841827394, 3.540639877319336]
[16.183488655090336, 3.5439491271972656]
[16.297877216339117, 3.5447311401367188]
[16.393066692352292, 3.550090789794922]
[16.51697425842285, 3.564424514770508]
[16.631431007385252, 3.568248748779297]
[16.746095466613767, 3.570985794067383]
[16.879586315155024, 3.574953079223633]
[16.9943621635437, 3.575305938720703]
[17.0995777130127, 3.573789596557617]
[17.204620456695565, 3.5771560668945312]
[17.281278419494626, 3.578319549560547]
[17.35788326263428, 3.5756587982177734]
[17.415614795684817, 3.578805923461914]
[17.46348991394043, 3.582143783569336]
[17.502047061920173, 3.5811614990234375]
[17.531141090393064, 3.5843563079833984]
[17.569480228424062, 3.5888671875]
[17.61725587844849, 3.591470718383789]
[17.674976539611812, 3.5932254791259766]
[17.741888523101807, 3.5976791381835938]
[17.818211460113517, 3.600006103515625]
[17.923446178436286, 3.598966598510742]
[18.009319782257087, 3.602266311645508]
[18.09523448944092, 3.6072254180908203]
[18.190782070159912, 3.6067676544189453]
[18.295747852325434, 3.6091995239257812]
[18.400686454772952, 3.613882064819336]
[18.486693191528325, 3.6150169372558594]
[18.581977081298824, 3.6138248443603516]
[18.677382659912112, 3.618040084838867]
[18.763115978240968, 3.620481491088867]
[18.849113082885744, 3.618288040161133]
[18.9253851890564, 3.6185741424560547]
[18.99182596206665, 3.6188507080078125]
[19.030204200744627, 3.616056442260742]
[19.058575820922854, 3.6152076721191406]
[19.077392005920416, 3.6178016662597656]
[19.058324623107907, 3.616161346435547]
[19.04874238967895, 3.6148548126220703]
[19.019827270507818, 3.619537353515625]
[18.99100522994995, 3.623781204223633]
[18.962372398376466, 3.623332977294922]
[18.943145656585692, 3.6257076263427734]
[18.952465343475346, 3.629465103149414]
[18.9621527671814, 3.629426956176758]
[18.99076147079468, 3.630704879760742]
[19.05737018585205, 3.6348724365234375]
[19.124177742004406, 3.6359596252441406]
[19.21008739471435, 3.6353588104248047]
[19.295927619934076, 3.6398887634277344]
[19.372004127502443, 3.642282485961914]
[19.4678092956543, 3.641834259033203]
[19.563132667541502, 3.6449050903320312]
